Wall time,Step,Value
1704246726.934925,1,0.4288068413734436
1704247340.99979,352,0.44405755400657654
1704247903.332345,664,0.44502755999565125
1704248522.547106,967,0.4001745581626892
1704249071.842153,1294,0.4095872938632965
1704249666.903736,1600,0.3856598734855652
1704250251.132769,1930,0.4160938262939453
1704250813.179327,2245,0.40511566400527954
1704251379.109612,2559,0.4683643877506256
1704251942.373216,2877,0.4362829923629761
1704252517.545077,3194,0.44687730073928833
1704253083.188826,3519,0.458101361989975
1704253682.232159,3831,0.4395962655544281
1704254244.770075,4149,0.43216198682785034
1704254786.265925,4461,0.45668646693229675
1704255339.849122,4767,0.45595067739486694
1704255840.482413,5079,0.4616173207759857
1704256361.072871,5363,0.4171656370162964
1704256873.661762,5653,0.4630134701728821
1704257393.002865,5942,0.4638983905315399
1704258018.150783,6224,0.43289658427238464
1704258636.828248,6548,0.4232220947742462
1704259435.121086,6858,0.4228813946247101
1704260003.546085,7204,0.4766693413257599
1704260513.892815,7491,0.4872419536113739
1704261082.787508,7779,0.42292430996894836
1704261587.180662,8102,0.47207310795783997
1704262113.627284,8390,0.4359104037284851
1704262645.750876,8691,0.4498438537120819
1704263199.008399,8995,0.4708526134490967
1704263758.694507,9308,0.405496209859848
1704264292.166648,9623,0.4622828960418701
1704264893.762362,9925,0.5009451508522034
1704265580.24928,10232,0.4184744358062744
1704266273.629938,10558,0.4531276226043701
1704266859.020019,10891,0.45369017124176025
1704267392.826827,11195,0.46169739961624146
1704267983.016935,11487,0.47258466482162476
1704268564.300302,11793,0.4109524190425873
1704269091.386637,12109,0.482464075088501
1704269609.716382,12401,0.4495847225189209
1704270180.934664,12693,0.489077627658844
1704270821.264359,13000,0.5101814866065979
1704271402.611746,13313,0.4702146649360657
1704271935.754813,13625,0.4667699635028839
1704272429.365471,13911,0.48505786061286926
1704272954.326522,14189,0.42915078997612
1704273472.64396,14486,0.47070232033729553
1704273949.499121,14780,0.45707908272743225
1704274437.084594,15051,0.44944268465042114
1704274942.17733,15329,0.4420580565929413
1704275442.926294,15617,0.45700734853744507
1704275974.958612,15904,0.4398157596588135
1704276570.767883,16202,0.4690248370170593
1704277136.952163,16496,0.45606741309165955
1704277691.186178,16794,0.45955801010131836
1704278204.331228,17100,0.4791337549686432
1704278751.431231,17386,0.42872723937034607
1704279314.131609,17688,0.4507405459880829
1704279908.27428,18001,0.4220173954963684
1704280460.344688,18321,0.4358007609844208
1704280963.370788,18621,0.45474448800086975
1704281501.704568,18904,0.4440811276435852
1704282085.875527,19203,0.45041975378990173
1704282714.755453,19513,0.45775914192199707
1704283278.18504,19846,0.4372153580188751
1704283820.65923,20160,0.45715636014938354
1704284315.522844,20467,0.5064023733139038
1704284842.883446,20749,0.46209046244621277
1704285350.600026,21051,0.4696178436279297
1704285920.745548,21340,0.4274134635925293
1704286458.854624,21665,0.49029189348220825
1704286968.425389,21972,0.46103435754776
1704287552.753255,22262,0.43933913111686707
1704288139.419072,22575,0.5107042789459229
1704288706.239364,22864,0.45961105823516846
1704289264.027528,23172,0.4580594003200531
1704289801.544256,23480,0.4623883068561554
1704290349.761216,23777,0.43880563974380493
1704290888.984914,24081,0.45723065733909607
1704291395.17094,24380,0.48428457975387573
1704291950.734,24661,0.47133827209472656
1704292494.289796,24968,0.44233477115631104
1704292988.863141,25270,0.4979795813560486
1704293534.944193,25544,0.4300178587436676
1704294105.580703,25846,0.42622900009155273
1704294648.07337,26164,0.47566157579421997
1704295156.176859,26464,0.5103404521942139
1704295676.120402,26745,0.5035511255264282
1704296207.955377,27033,0.49988022446632385
1704296747.998827,27329,0.4696466028690338
1704297276.127341,27628,0.4451136589050293
1704297792.68578,27920,0.5003595948219299
1704298321.501526,28208,0.47733721137046814
1704298885.529642,28501,0.44476890563964844
1704299429.21685,28814,0.4722873866558075
1704299944.200279,29117,0.4956008493900299
1704300506.603671,29403,0.4490862786769867
1704301056.909782,29714,0.4595329165458679
1704301606.749123,30021,0.4734083116054535
1704302162.975854,30327,0.4704533517360687
1704302716.044393,30629,0.5076659917831421
1704303288.096782,30921,0.4553517699241638
1704303889.722335,31224,0.4720693528652191
1704304425.376033,31542,0.5194746851921082
1704304993.461208,31825,0.4949343502521515
1704305579.666951,32122,0.5044000148773193
1704306097.423853,32432,0.50144362449646
1704306681.022571,32707,0.4635474979877472
1704307275.177698,33014,0.4337437152862549
1704307845.189438,33325,0.4592508375644684
1704308452.159678,33625,0.46743112802505493
1704308998.433623,33946,0.4880445897579193
1704309595.665425,34228,0.4494779109954834
1704310161.372613,34543,0.5094466209411621
1704310761.166195,34833,0.5169883370399475
1704311330.470766,35149,0.4637817144393921
1704311880.190022,35438,0.49800100922584534
1704312417.782836,35738,0.5043056607246399
1704312934.665109,36036,0.5008012056350708
1704313477.36066,36322,0.4647783041000366
1704314011.134769,36624,0.4924059808254242
1704314579.748088,36919,0.4340566098690033
1704315110.25272,37234,0.49890977144241333
1704315671.54586,37526,0.4506576657295227
1704316198.171917,37836,0.4713491201400757
1704316701.58504,38128,0.5156977772712708
1704317223.691315,38407,0.49388331174850464
1704317780.36411,38695,0.49189627170562744
1704318312.804513,39003,0.491909384727478
1704318829.43104,39297,0.4964176118373871
1704319395.928934,39585,0.45249736309051514
1704319935.958884,39898,0.4899560213088989
1704323008.677286,40001,0.5151166915893555
1704323649.477844,40295,0.4239462912082672
1704324262.938629,40624,0.4409615695476532
1704324818.99272,40933,0.4810251295566559
1704325366.142168,41221,0.5077616572380066
1704325934.720266,41502,0.5230415463447571
1704326506.118146,41788,0.47930875420570374
1704327106.060351,42090,0.48717832565307617
1704327654.10509,42399,0.4726741313934326
1704328232.065085,42686,0.4288516342639923
1704328870.536107,43001,0.5090317726135254
1704329399.521059,43297,0.5275679230690002
1704329931.323525,43576,0.4736284017562866
1704330477.277915,43866,0.46643391251564026
1704331049.781715,44165,0.43445396423339844
1704332001.020036,44476,0.4620315432548523
1704332601.802358,44820,0.4964744448661804
1704333143.577815,45116,0.46844950318336487
1704333672.297414,45410,0.4956972599029541
1704334178.617833,45700,0.5038188695907593
1704334725.355271,45980,0.45933616161346436
1704335268.262341,46284,0.5047531723976135
1704335842.148146,46586,0.4519886076450348
1704336376.787219,46890,0.47700628638267517
1704336889.749091,47183,0.4962386190891266
1704337382.479207,47467,0.5345513820648193
1704337933.817004,47740,0.47107529640197754
1704338505.17162,48040,0.4985276162624359
1704339055.738392,48335,0.498315691947937
1704339615.029966,48625,0.5018929839134216
1704340116.980309,48916,0.5205045342445374
1704340654.973067,49193,0.4929228127002716
1704341222.150677,49474,0.48052138090133667
1704341747.908639,49774,0.4894382655620575
1704342284.682837,50062,0.4630223214626312
1704342810.35135,50358,0.4614587724208832
1704343314.011381,50650,0.48647457361221313
1704343813.278062,50932,0.5125696659088135
1704344337.92582,51211,0.4809984862804413
1704344887.41351,51505,0.4817526936531067
1704345407.420686,51810,0.45994165539741516
1704345921.991026,52102,0.4789494574069977
1704346427.981201,52389,0.508659303188324
1704346927.5844,52671,0.5169273018836975
1704347460.749544,52950,0.46766525506973267
1704347985.243824,53243,0.5189799070358276
1704348646.536294,53524,0.4650581181049347
1704349181.021722,53847,0.4974665641784668
1704349730.43257,54132,0.4517914652824402
1704350292.922052,54429,0.46176961064338684
1704350985.465348,54733,0.4811156094074249
1704351582.735053,55054,0.4638274610042572
1704352108.4037,55350,0.4862247705459595
1704352637.796937,55633,0.4982624053955078
1704353165.446171,55923,0.44880473613739014
1704353699.052242,56214,0.4848698079586029
1704354226.703414,56509,0.504176139831543
1704354735.478028,56801,0.5036140084266663
1704355270.280932,57077,0.49146223068237305
1704355807.855795,57364,0.5078727602958679
1704356341.961745,57654,0.4774833023548126
1704356861.883009,57948,0.48679256439208984
1704357383.026496,58234,0.4575410485267639
1704357927.347928,58520,0.48633652925491333
1704358477.969175,58814,0.47872045636177063
1704358997.571644,59110,0.5101644992828369
1704359502.055034,59386,0.5226981043815613
1704360023.278852,59665,0.48412781953811646
1704360512.610532,59955,0.5072705149650574
1704361030.569543,60228,0.45416128635406494
1704361576.981413,60518,0.412725031375885
1704362093.499449,60823,0.4777025282382965
1704362625.490809,61111,0.4607888460159302
1704363137.664372,61407,0.49083712697029114
1704363680.340357,61692,0.4512700140476227
1704364176.898838,61996,0.5105909705162048
1704364695.790493,62272,0.4860125780105591
1704365220.18996,62561,0.48349499702453613
1704365746.614736,62854,0.49144724011421204
1704366304.866266,63130,0.46051836013793945
1704366879.439325,63430,0.4858225882053375
1704367407.598753,63730,0.5131146311759949
1704367985.201555,64008,0.46728515625
1704368506.328961,64313,0.509627103805542
1704369021.920412,64602,0.5201379060745239
1704369577.604097,64877,0.5071905255317688
1704370075.352829,65170,0.524148166179657
1704370561.730936,65445,0.49930936098098755
1704371097.57775,65714,0.45609331130981445
1704371616.360442,66013,0.46034595370292664
1704372133.672984,66304,0.4905857443809509
1704372656.882527,66593,0.4789765477180481
1704373186.732394,66885,0.47422611713409424
1704373714.572329,67184,0.5007001757621765
1704374226.78267,67477,0.5127722024917603
1704374746.22914,67759,0.5094559788703918
1704375270.734681,68047,0.5074271559715271
1704375788.478171,68335,0.4998602867126465
1704376302.851408,68624,0.4954407215118408
1704376831.899517,68911,0.49253928661346436
1704377361.328097,69206,0.49855658411979675
1704377873.108003,69501,0.5048639178276062
1704378419.497,69787,0.4705018699169159
1704378933.33407,70093,0.4861310124397278
1704379422.286863,70380,0.5193787217140198
1704379941.532222,70652,0.4983808100223541
1704380429.727175,70942,0.5028027296066284
1704380940.018124,71215,0.49833083152770996
1704381421.590306,71499,0.5424845814704895
1704381930.732356,71767,0.4961183965206146
1704382454.472007,72052,0.46333688497543335
1704382956.392681,72345,0.5206683874130249
1704383441.579692,72627,0.5324240922927856
1704383985.71326,72898,0.4718967378139496
1704384497.883177,73204,0.49291887879371643
1704384999.684865,73492,0.49865689873695374
1704385515.91029,73773,0.49146297574043274
1704386011.222553,74062,0.507932186126709
1704386511.490826,74340,0.5144471526145935
1704387026.727772,74620,0.48306870460510254
1704387563.192372,74910,0.4743368923664093
1704388090.012746,75212,0.4753788709640503
1704388624.237869,75507,0.4875743091106415
1704389156.512974,75807,0.462425172328949
1704389685.627376,76105,0.47856491804122925
1704390194.282533,76400,0.4931231737136841
1704390781.622203,76687,0.415303111076355
1704391308.060394,77015,0.4931299090385437
1704391828.965214,77312,0.49937474727630615
1704392323.14837,77603,0.5029966831207275
1704392843.06317,77880,0.48429232835769653
1704393343.424767,78172,0.5039973855018616
1704393834.651133,78452,0.522278368473053
1704394344.637975,78726,0.5085495710372925
1704394881.984421,79013,0.47807878255844116
1704395377.010539,79313,0.5118003487586975
1704395899.055602,79591,0.4854182302951813
1704396437.376647,79882,0.4535104036331177
1704396914.066609,80185,0.5438036918640137
1704397436.398999,80452,0.4767065644264221
1704397946.693046,80745,0.4956783354282379
1704398459.498129,81031,0.5077517032623291
1704398967.594278,81317,0.517179012298584
1704399468.259177,81602,0.5116941332817078
1704399979.133889,81883,0.5095735192298889
1704400508.552081,82169,0.5073350071907043
1704401030.003034,82466,0.4905608892440796
1704401557.613524,82759,0.5074183940887451
1704402059.507887,83054,0.49750855565071106
1704402572.323171,83335,0.49533355236053467
1704403082.057533,83623,0.5077173709869385
1704403571.48179,83910,0.4999132454395294
1704404102.958609,84185,0.458475798368454
1704404619.639979,84482,0.4808475077152252
1704405128.140742,84772,0.5226415991783142
1704405640.354555,85057,0.5267635583877563
1704406157.898758,85345,0.4719758927822113
1704406656.522189,85633,0.4920961558818817
1704407189.727119,85912,0.4884892404079437
1704407772.940346,86210,0.47522908449172974
1704408328.986726,86517,0.48355400562286377
1704408833.917377,86810,0.5496941804885864
1704409505.886809,87088,0.5004276037216187
1704410100.446851,87405,0.5129423141479492
1704410615.734877,87705,0.5486046075820923
1704411171.299902,87982,0.5187317728996277
1704411729.033839,88267,0.49176478385925293
1704412308.672647,88567,0.4809834063053131
1704412866.16883,88870,0.47349175810813904
1704413374.691417,89171,0.5290259718894958
1704413894.728873,89450,0.48051780462265015
1704414413.515583,89735,0.5122722387313843
1704414914.498618,90017,0.5471017956733704
1704415451.999078,90292,0.49179187417030334
1704415983.645308,90582,0.5046737790107727
1704416555.849684,90872,0.5194817781448364
1704417085.152788,91159,0.5303393006324768
1704417595.629214,91439,0.5238285660743713
1704418164.626489,91717,0.4926973879337311
1704418706.300233,92012,0.47570574283599854
1704419225.963899,92308,0.524316668510437
1704419772.666583,92590,0.4620962142944336
1704420344.990464,92890,0.542548418045044
1704421016.555816,93174,0.4857206344604492
1704421542.913542,93486,0.5450546145439148
1704422134.227105,93762,0.513039231300354
1704422660.762438,94063,0.5054288506507874
1704423238.692374,94344,0.44443783164024353
1704423789.540335,94656,0.47397878766059875
1704424316.263994,94958,0.4916916489601135
1704424826.342946,95247,0.5310090184211731
1704425361.20987,95528,0.4779002070426941
1704425897.102222,95825,0.4543575644493103
1704426398.015586,96123,0.5280015468597412
1704427005.221604,96400,0.46503105759620667
1704427574.289983,96710,0.5007067322731018
1704428116.427055,97009,0.5005133152008057
1704428699.556519,97306,0.4716235399246216
1704429225.204785,97617,0.4950174391269684
1704429741.720362,97904,0.5253726243972778
1704430280.020273,98186,0.471597820520401
1704430785.628037,98478,0.5246195793151855
1704431325.900981,98755,0.4782843291759491
1704431858.306264,99050,0.5071476101875305
1704432374.257825,99341,0.47537100315093994
1704432900.010888,99628,0.4775712192058563
1704433422.403283,99920,0.49418264627456665
1704433942.17334,100209,0.49158626794815063
1704434468.49701,100497,0.4888133704662323
1704434994.179288,100789,0.4970109760761261
1704435515.722973,101080,0.5013092160224915
1704436010.353302,101368,0.5299788117408752
1704436545.029965,101643,0.481029212474823
1704437085.671821,101940,0.48567986488342285
1704437617.308729,102234,0.5108882188796997
1704438145.327081,102520,0.5021777153015137
1704438743.263525,102801,0.5020690560340881
1704439322.006957,103105,0.4601779580116272
1704439958.260561,103407,0.5335587859153748
1704440503.053496,103699,0.4463406801223755
1704441122.997713,103993,0.44088107347488403
1704441811.252625,104308,0.49553579092025757
1704442458.565058,104615,0.5124101638793945
1704442997.389156,104919,0.5226157903671265
1704443562.35003,105201,0.5009319186210632
1704444170.137987,105500,0.4733080565929413
1704444697.822427,105810,0.5212709903717041
1704445309.192446,106095,0.521598219871521
1704445840.197056,106397,0.5072067379951477
1704446457.155627,106684,0.4655967056751251
1704447036.780522,106997,0.4975862205028534
1704447542.750709,107292,0.5102381110191345
1704448055.120098,107569,0.5107534527778625
